,Crêtelongue,Davos,Ermensee,Hasle,Lamone,Maienfeld,Massongex,Oberwichtrach,Poschiavo,Schaffhausen,Sennwald,Visp,Vétroz,Zürich,Wila,Oberglatt,Worben,Utzenstorf,Marthalen
2013-07-17,484.765,1668.445,462.932,638.117,274.328,564.609,457.898,549.086,0.1570000000000391,383.762,420.193,666.721,484.765,412.296,523.841,0.332,433.967,458.6578958333334,0.09995486111111111
2013-07-18,484.755,1668.488,462.922,638.122,274.324,564.702,457.876,549.151,0.15599999999994907,383.733,420.166,666.771,484.755,412.295,523.842,0.322,433.971,458.65391666666665,0.09900347222222222
2013-07-19,484.577,1668.484,462.91,638.13,274.301,564.67,457.62,549.059,0.15899999999999181,383.702,420.272,666.6,484.577,412.295,523.841,0.308,433.981,458.65646875,0.09629166666666666
2013-07-20,484.447,1668.455,462.899,638.151,274.285,564.622,457.401,549.033,0.16399999999998727,383.671,420.1,666.509,484.447,412.294,523.831,0.295,433.958,458.6539479166667,0.09382291666666667
2013-07-21,484.479,1668.475,462.888,638.175,274.281,564.51,457.42,549.049,0.16600000000005366,383.637,420.058,666.617,484.479,412.294,523.828,0.285,433.943,458.6567291666667,0.09244097222222222
2013-07-22,484.677,1668.456,462.877,638.162,274.317,564.782,457.782,549.03,0.18799999999998818,383.606,420.213,666.735,484.677,412.294,523.827,0.287,433.94,458.65196875,0.09304861111111111
2013-07-23,484.667,1668.444,462.866,638.287,274.387,564.739,457.832,549.047,0.19200000000000728,383.583,420.188,666.718,484.667,412.292,523.883,0.306,433.941,458.65134375,0.11902083333333333
2013-07-24,484.63,1668.428,462.855,638.197,274.317,564.77,457.827,549.122,0.19399999999995998,383.565,420.184,666.63,484.63,412.292,523.86,0.321,433.944,458.6524583333333,0.11333680555555554
2013-07-25,484.515,1668.417,462.845,638.112,274.301,564.6,457.664,549.066,0.19000000000005457,383.542,420.079,666.577,484.515,412.292,523.835,0.297,433.938,458.65778124999997,0.09910416666666667
2013-07-26,484.576,1668.414,462.836,638.085,274.293,564.435,457.69,549.031,0.18799999999998818,383.519,420.037,666.638,484.576,412.299,523.827,0.287,433.939,458.6535208333333,0.09672569444444444
2013-07-27,484.7,1668.41,462.827,638.071,274.279,564.3,457.671,549.09,0.18700000000001182,383.49,419.865,666.754,484.7,412.294,523.824,0.278,433.934,458.65457291666667,0.09457638888888889
2013-07-28,484.867,1668.411,462.817,638.096,274.27,564.297,457.844,549.125,0.18499999999994543,383.454,419.821,666.831,484.867,412.292,523.819,0.275,433.942,458.65325,0.0920798611111111
2013-07-29,485.712,1668.436,462.846,638.724,274.445,564.859,459.013,549.582,0.19600000000002638,383.467,420.088,667.283,485.712,412.504,524.145,0.517,434.203,458.6811666666667,0.27875347222222224
2013-07-30,484.95,1668.404,462.868,638.451,274.353,564.696,458.115,549.915,0.18799999999998818,383.424,420.245,666.834,484.95,412.459,524.023,0.38,434.016,458.66734375000004,0.1655
2013-07-31,484.527,1668.366,462.861,638.293,274.312,564.555,457.578,549.652,0.18499999999994543,383.417,420.046,666.65,484.527,412.316,523.879,0.355,433.954,458.65450000000004,0.13790972222222223
2013-08-01,484.504,1668.35,462.853,638.216,274.294,564.387,457.521,549.356,0.18100000000004002,383.409,419.918,666.663,484.504,412.297,523.846,0.342,433.934,458.65214432989694,0.1241388888888889
2013-08-02,484.518,1668.342,462.846,638.167,274.287,564.335,457.526,549.181,0.17799999999999727,383.393,419.945,666.662,484.518,412.295,523.836,0.332,433.924,458.65934375,0.11556597222222223
2013-08-03,484.519,1668.333,462.837,638.133,274.278,564.151,457.426,549.138,0.17499999999995453,383.367,419.793,666.672,484.519,412.294,523.831,0.324,433.918,458.654875,0.10944444444444444
2013-08-04,484.557,1668.336,462.828,638.112,274.269,564.142,457.475,549.123,0.17200000000002547,383.35,419.733,666.674,484.557,412.294,523.828,0.308,433.927,458.6543229166667,0.14415625
2013-08-05,484.605,1668.323,462.82,638.096,274.273,564.38,457.777,549.208,0.1710000000000491,383.328,419.751,666.665,484.605,412.292,523.825,0.301,433.919,458.65070833333334,0.11238194444444444
2013-08-06,484.752,1668.309,462.812,638.082,274.271,564.208,457.852,549.386,0.16800000000000637,383.298,419.788,666.788,484.752,412.3,523.855,0.306,433.917,458.64559375,0.10704861111111111
2013-08-07,484.845,1668.303,462.805,638.105,274.272,564.345,457.989,549.49,0.16700000000003,383.281,419.847,666.751,484.845,412.311,523.859,0.323,433.947,458.66030208333336,0.1050625
2013-08-08,485.624,1668.332,462.805,638.198,274.376,565.026,458.969,549.557,0.17799999999999727,383.265,420.061,667.259,485.624,412.32,523.894,0.361,433.965,458.6557708333333,0.12167708333333332
2013-08-09,484.984,1668.362,462.811,638.453,274.354,564.939,458.359,549.649,0.17399999999997817,383.257,420.255,666.822,484.984,412.543,524.197,0.382,433.935,458.64875,0.10945138888888889
2013-08-10,484.538,1668.345,462.804,638.326,274.292,564.504,457.695,549.63,0.16399999999998727,383.263,419.912,666.624,484.538,412.492,524.13,0.362,433.924,458.6475625,0.10398611111111111
2013-08-11,484.343,1668.293,462.795,638.201,274.277,564.247,457.417,549.461,0.16200000000003456,383.261,419.709,666.539,484.343,412.327,523.94,0.35,433.919,458.6446041666666,0.09822916666666667
2013-08-12,484.394,1668.273,462.788,638.142,274.279,564.21,457.544,549.244,0.15899999999999181,383.245,419.692,666.569,484.394,412.306,523.879,0.339,433.919,458.6430833333333,0.09452777777777778
2013-08-13,484.373,1668.274,462.779,638.105,274.272,564.132,457.439,549.173,0.15599999999994907,383.223,419.657,666.563,484.373,412.298,523.854,0.334,433.918,458.6484895833333,0.09017013888888888
2013-08-14,484.214,1668.259,462.771,638.084,274.27,564.051,457.317,549.048,0.15499999999997272,383.209,419.601,666.447,484.214,412.296,523.843,0.33,433.913,458.6485520833333,0.08805555555555555
2013-08-15,484.046,1668.247,462.762,638.064,274.263,564.123,457.15,548.927,0.15099999999995362,383.186,419.592,666.337,484.046,412.294,523.838,0.319,433.911,458.6451666666667,0.08605555555555555
2013-08-16,484.108,1668.236,462.756,638.044,274.263,564.253,457.191,548.806,0.1470000000000482,383.161,419.655,666.447,484.108,412.289,523.835,0.311,433.909,458.63873958333335,0.08465277777777777
2013-08-17,484.071,1668.235,462.75,638.023,274.258,564.27,457.022,548.743,0.14200000000005275,383.134,419.648,666.385,484.071,412.285,523.831,0.3,433.906,458.60689583333334,0.08252083333333333
2013-08-18,483.996,1668.228,462.745,638.01,274.253,564.193,456.929,548.726,0.13900000000001,383.117,419.605,666.28,483.996,412.284,523.828,0.29,433.904,458.59816666666666,0.08124305555555555
2013-08-19,484.153,1668.29,462.744,638.074,274.267,564.343,457.443,548.735,0.14200000000005275,383.103,419.735,666.323,484.153,412.303,523.845,0.356,433.905,458.62928125,0.08785416666666666
2013-08-20,484.105,1668.302,462.739,638.066,274.266,564.243,457.373,548.856,0.13900000000001,383.102,419.774,666.344,484.105,412.309,523.839,0.304,433.902,458.64065624999995,0.08459722222222223
2013-08-21,484.135,1668.247,462.732,638.02,274.258,564.138,457.387,548.821,0.13400000000001455,383.098,419.667,666.436,484.135,412.285,523.828,0.294,433.901,458.62106250000005,0.0820763888888889
2013-08-22,484.064,1668.227,462.728,638.008,274.254,564.174,457.34,548.817,0.13199999999994816,383.086,419.661,666.377,484.064,412.284,523.825,0.289,433.899,458.62645833333335,0.08008680555555556
2013-08-23,484.029,1668.229,462.723,638.001,274.261,564.07,457.221,548.809,0.1430000000000291,383.072,419.623,666.308,484.029,412.284,523.823,0.287,433.897,458.6296145833333,0.07784722222222223
2013-08-24,483.897,1668.267,462.721,638.125,274.331,563.919,456.905,548.808,0.13599999999996726,383.051,419.396,666.234,483.897,412.296,523.824,0.306,433.918,458.6341770833333,0.08239583333333333
2013-08-25,483.693,1668.377,462.718,638.257,274.31,564.067,456.728,548.781,0.13199999999994816,383.037,419.615,666.017,483.693,412.295,523.822,0.288,433.906,458.650625,0.08160416666666667
2013-08-26,483.724,1668.334,462.713,638.134,274.336,564.058,457.014,548.543,0.12199999999995725,383.031,419.585,666.132,483.724,412.285,523.82,0.278,433.905,458.6361354166667,0.08059027777777777
2013-08-27,483.744,1668.355,462.71,638.226,274.3,564.271,457.132,548.465,0.12199999999995725,383.024,419.783,666.127,483.744,412.286,523.819,0.316,433.916,458.6430833333333,0.08326041666666667
2013-08-28,483.709,1668.371,462.717,638.302,274.277,564.369,457.047,548.565,0.11300000000005639,383.042,420.021,666.142,483.709,412.595,524.069,0.385,433.913,458.639125,0.09576041666666667
2013-08-29,483.738,1668.331,462.713,638.166,274.267,564.159,457.021,548.54,0.10799999999994725,383.053,419.827,666.16,483.738,412.401,523.904,0.322,433.887,458.63690625,0.08348611111111111
2013-08-30,483.678,1668.301,462.709,638.094,274.262,564.094,456.886,548.518,0.09699999999997999,383.061,419.682,666.025,483.678,412.299,523.833,0.312,433.879,458.63307291666666,0.0800625
2013-08-31,483.438,1668.279,462.704,638.047,274.255,563.848,456.44,548.474,0.10000000000002274,383.054,419.487,665.943,483.438,412.288,523.823,0.302,433.873,458.6260625,0.07769444444444445
2013-09-01,483.469,1668.27,462.698,638.028,274.252,563.82,456.334,548.413,0.09699999999997999,383.048,419.422,666.096,483.469,412.285,523.817,0.291,433.87,458.61832989690726,0.08714236111111112
2013-09-02,483.791,1668.254,462.693,638.023,274.257,563.773,456.858,548.33,0.09500000000002728,383.038,419.483,666.226,483.791,412.283,523.813,0.287,433.867,458.6131041666667,0.07951388888888888
2013-09-03,483.89,1668.241,462.688,638.013,274.254,563.993,457.064,548.266,0.09199999999998454,383.023,419.556,666.317,483.89,412.282,523.81,0.284,433.865,458.60232291666665,0.07653125
2013-09-04,483.908,1668.232,462.684,638.008,274.25,564.136,457.124,548.288,0.08699999999998909,383.008,419.718,666.317,483.908,412.281,523.808,0.279,433.863,458.61442708333334,0.07402083333333333
2013-09-05,483.936,1668.225,462.678,638.0,274.25,563.975,457.123,548.369,0.08399999999994634,382.998,419.606,666.291,483.936,412.281,523.806,0.278,433.862,458.5797083333334,0.07306597222222222
2013-09-06,483.912,1668.22,462.675,638.013,274.248,563.89,457.034,548.402,0.08100000000001728,382.987,419.543,666.289,483.912,412.28,523.803,0.271,433.86,458.5604166666667,0.07221875
2013-09-07,483.773,1668.209,462.672,638.014,274.244,563.755,456.808,548.421,0.07600000000002183,382.974,419.364,666.226,483.773,412.28,523.802,0.265,433.874,458.6155208333333,0.07074652777777778
2013-09-08,483.711,1668.222,462.671,638.091,274.362,563.996,456.705,548.593,0.08399999999994634,382.963,419.418,666.2,483.711,412.292,523.809,0.312,433.975,458.63921875,0.11692708333333332
2013-09-09,484.024,1668.322,462.685,638.518,274.41,564.811,457.229,548.882,0.09799999999995634,382.969,420.081,666.452,484.024,412.469,523.962,0.36,433.972,458.63419791666666,0.1283298611111111
2013-09-10,483.733,1668.265,462.683,638.344,274.382,564.451,457.025,548.803,0.09199999999998454,382.966,419.863,666.128,483.733,412.322,523.894,0.293,433.935,458.6321145833333,0.09848958333333332
2013-09-11,483.567,1668.253,462.679,638.421,274.343,564.19,456.968,548.775,0.09199999999998454,382.97,419.722,666.021,483.567,412.415,523.9,0.284,433.924,458.62486458333336,0.09380555555555554
2013-09-12,483.477,1668.242,462.677,638.382,274.318,564.153,456.879,548.649,0.09100000000000819,382.979,419.725,666.052,483.477,412.445,524.395,0.325,433.918,458.623,0.10712847222222223
2013-09-13,483.478,1668.24,462.675,638.297,274.306,563.932,456.762,548.572,0.09100000000000819,383.017,419.715,665.917,483.478,412.414,524.148,0.297,433.913,458.61907291666665,0.09236111111111112
2013-09-14,483.182,1668.227,462.673,638.19,274.293,563.85,456.162,548.497,0.08799999999996544,383.073,419.557,665.768,483.182,412.311,523.97,0.288,433.912,458.3755833333333,0.0895625
2013-09-15,483.2,1668.233,462.68,638.356,274.361,563.857,456.114,548.419,0.08600000000001273,383.111,419.478,665.814,483.2,412.372,524.118,0.347,433.948,458.28753125000003,0.09787499999999999
2013-09-16,483.432,1668.261,462.682,638.467,274.327,564.102,456.555,548.568,0.07699999999999818,383.11,419.638,665.995,483.432,412.469,524.351,0.371,433.96,458.24503125,0.10156794425087108
2013-09-17,483.468,1668.274,462.695,638.629,274.31,563.99,456.635,549.366,0.07399999999995543,383.132,419.837,665.93,483.468,412.681,524.689,0.467,433.981,458.1795729166667,0.11742013888888889
2013-09-18,483.621,1668.315,462.704,638.689,274.296,564.246,456.984,549.802,0.07200000000000273,383.169,420.127,665.964,483.621,412.495,524.498,0.488,434.24,458.1990520833333,0.17346527777777776
2013-09-19,483.55,1668.358,462.726,638.651,274.296,564.127,456.891,549.834,0.07100000000002638,383.254,420.438,665.965,483.55,412.832,524.598,0.489,434.071,458.20909374999997,0.15449305555555556
2013-09-20,483.533,1668.318,462.73,638.442,274.287,564.077,456.73,549.567,0.06799999999998363,383.34,420.063,665.965,483.533,412.472,524.275,0.461,433.991,458.2079166666667,0.12039236111111112
2013-09-21,483.275,1668.291,462.73,638.348,274.277,563.824,456.433,549.241,0.06200000000001182,383.393,419.642,665.799,483.275,412.371,524.098,0.452,433.958,458.47490625,0.10860763888888889
2013-09-22,483.09,1668.27,462.727,638.288,274.273,563.753,456.215,548.953,0.05700000000001637,383.403,419.501,665.765,483.09,412.322,524.012,0.436,433.939,458.63609375000004,0.10218055555555555
2013-09-23,483.266,1668.256,462.725,638.239,274.275,563.95,456.262,548.676,0.05200000000002092,383.391,419.594,665.885,483.266,412.295,523.959,0.424,433.93,458.63103125,0.09741666666666667
2013-09-24,483.392,1668.243,462.723,638.196,274.272,564.061,456.551,548.578,0.038000000000010914,383.369,419.691,665.897,483.392,412.285,523.926,0.414,433.926,458.63307291666666,0.0950138888888889
2013-09-25,483.405,1668.231,462.719,638.159,274.276,564.106,456.626,548.447,0.02400000000000091,383.35,419.67,665.894,483.405,412.281,523.9,0.4,433.921,458.6296770833333,0.09241666666666666
2013-09-26,483.454,1668.236,462.718,638.136,274.271,564.1,456.616,548.371,0.01999999999998181,383.335,419.694,665.924,483.454,412.278,523.89,0.408,433.919,458.63015625,0.09421180555555556
2013-09-27,483.465,1668.278,462.717,638.114,274.268,564.063,456.525,548.373,0.014000000000010004,383.325,419.8,665.951,483.465,412.29,523.93,0.392,433.916,458.63487499999997,0.08860763888888888
2013-09-28,483.189,1668.245,462.715,638.092,274.263,563.897,456.172,548.373,0.009999999999990905,383.313,419.526,665.838,483.189,412.273,523.88,0.371,433.917,458.6262916666667,0.09193402777777777
2013-09-29,483.188,1668.238,462.71,638.081,274.388,563.763,456.141,548.367,0.010999999999967258,383.298,419.432,665.838,483.188,412.272,523.865,0.354,433.917,458.62561458333334,0.08977083333333333
2013-09-30,483.4,1668.311,462.706,638.11,274.313,,456.336,548.459,0.025999999999953616,383.274,419.758,665.955,483.4,412.27,523.866,0.343,433.916,458.6245104166667,0.08598958333333334
2013-10-01,483.436,1668.304,462.702,638.296,274.293,563.967,456.468,548.446,0.009999999999990905,383.249,419.654,665.97,483.436,412.268,523.863,0.334,433.912,458.62209278350514,0.0844201388888889
2013-10-02,483.436,1668.278,462.698,638.235,274.287,564.022,456.414,548.46,0.0,383.239,419.618,665.971,483.436,412.266,523.855,0.326,433.907,458.62593749999996,0.08829513888888889
2013-10-03,483.268,1668.261,462.695,638.142,274.286,564.035,456.333,548.497,0.0030000000000427463,383.212,419.525,665.832,483.268,412.266,523.85,0.319,433.905,458.63835416666666,0.08420557491289199
2013-10-04,483.529,1668.25,462.701,638.114,274.283,563.981,456.474,548.453,0.0030000000000427463,383.193,419.651,666.137,483.529,412.279,523.874,0.355,433.906,458.64267708333335,0.09940625
2013-10-05,483.302,1668.269,462.711,638.304,274.305,563.817,456.383,548.562,0.014999999999986358,383.184,419.498,665.81,483.302,412.302,523.984,0.394,433.948,458.645,0.13109375
2013-10-06,483.174,1668.269,462.712,638.257,274.28,563.826,456.2,548.502,0.006999999999948159,383.169,419.505,665.782,483.174,412.287,524.088,0.365,433.942,458.638375,0.10396875
2013-10-07,483.295,1668.248,462.71,638.172,274.305,563.902,456.389,548.419,0.006999999999948159,383.162,419.606,665.874,483.295,412.273,524.001,0.336,433.913,458.63701041666667,0.09987152777777779
2013-10-08,483.369,1668.242,462.709,638.135,274.295,563.875,456.404,548.358,0.009000000000014552,383.149,419.664,665.874,483.369,412.27,523.948,0.329,433.879,458.6379166666666,0.09528819444444445
2013-10-09,483.33,1668.24,462.707,638.12,274.282,563.831,456.452,548.305,0.018000000000029104,383.132,419.621,665.821,483.33,412.269,523.92,0.326,433.876,458.64375,0.09315625
2013-10-10,483.306,1668.24,462.714,638.346,274.392,563.849,456.357,548.341,0.04600000000004911,383.128,419.632,665.83,483.306,412.347,524.139,0.421,433.894,458.64814583333333,0.12928819444444445
2013-10-11,483.257,1668.248,462.729,638.446,274.425,563.734,456.318,548.402,0.05200000000002092,383.147,419.714,665.765,483.257,412.454,524.423,0.409,433.913,458.6465625,0.12415277777777778
2013-10-12,483.05,1668.24,462.734,638.507,274.445,563.799,456.024,548.477,0.05600000000004002,383.153,419.645,665.693,483.05,412.394,524.273,0.39,434.018,458.64744791666664,0.11302430555555557
2013-10-13,482.981,1668.236,462.736,638.48,274.405,563.721,455.928,548.479,0.04600000000004911,383.161,419.508,665.677,482.981,412.344,524.162,0.379,434.064,458.64873958333334,0.10797222222222222
2013-10-14,483.1,1668.233,462.736,638.426,274.375,563.941,456.218,548.457,0.04399999999998272,383.159,419.726,665.66,483.1,412.315,524.073,0.366,433.985,458.64492708333336,0.10471875
2013-10-15,483.134,1668.233,462.735,638.391,274.365,564.094,456.328,548.462,0.04399999999998272,383.156,419.812,665.655,483.134,412.292,524.045,0.387,433.989,458.64446875,0.11610763888888889
2013-10-16,483.248,1668.243,462.757,638.649,274.356,564.171,456.5,548.866,0.051000000000044565,383.196,420.073,665.729,483.248,412.551,524.56,0.483,434.088,458.6562395833333,0.16812152777777778
