,SandyLoam_D85_REFERENCE,SandyLoam_D85_20150126,SandyLoam_D85_20150307,SandyLoam_D85_20150401,SandyLoam_D85_20150526,SandyLoam_D85_20150923,SandyLoam_D85_20151102
1996-06-02,8.46035385131836,8.46035385131836,8.46035385131836,8.46035385131836,8.46035385131836,8.46035385131836,8.46035385131836
1996-06-03,8.459672927856445,8.459672927856445,8.459672927856445,8.459672927856445,8.459672927856445,8.459672927856445,8.459672927856445
1996-06-04,8.458972930908203,8.458972930908203,8.458972930908203,8.458972930908203,8.458972930908203,8.458972930908203,8.458972930908203
1996-06-05,8.458256721496582,8.458256721496582,8.458256721496582,8.458256721496582,8.458256721496582,8.458256721496582,8.458256721496582
1996-06-06,8.457542419433594,8.457542419433594,8.457542419433594,8.457542419433594,8.457542419433594,8.457542419433594,8.457542419433594
1996-06-07,8.456805229187012,8.456805229187012,8.456805229187012,8.456805229187012,8.456805229187012,8.456805229187012,8.456805229187012
1996-06-08,8.456033706665039,8.456033706665039,8.456033706665039,8.456033706665039,8.456033706665039,8.456033706665039,8.456033706665039
1996-06-09,8.455249786376953,8.455249786376953,8.455249786376953,8.455249786376953,8.455249786376953,8.455249786376953,8.455249786376953
1996-06-10,8.454508781433105,8.454508781433105,8.454508781433105,8.454508781433105,8.454508781433105,8.454508781433105,8.454508781433105
1996-06-11,8.453832626342773,8.453832626342773,8.453832626342773,8.453832626342773,8.453832626342773,8.453832626342773,8.453832626342773
1996-06-12,8.453168869018555,8.453168869018555,8.453168869018555,8.453168869018555,8.453168869018555,8.453168869018555,8.453168869018555
1996-06-13,8.452484130859375,8.452484130859375,8.452484130859375,8.452484130859375,8.452484130859375,8.452484130859375,8.452484130859375
1996-06-14,8.451791763305664,8.451791763305664,8.451791763305664,8.451791763305664,8.451791763305664,8.451791763305664,8.451791763305664
1996-06-15,8.45109748840332,8.45109748840332,8.45109748840332,8.45109748840332,8.45109748840332,8.45109748840332,8.45109748840332
1996-06-16,8.450409889221191,8.450409889221191,8.450409889221191,8.450409889221191,8.450409889221191,8.450409889221191,8.450409889221191
1996-06-17,8.449716567993164,8.449716567993164,8.449716567993164,8.449716567993164,8.449716567993164,8.449716567993164,8.449716567993164
1996-06-18,8.449015617370605,8.449015617370605,8.449015617370605,8.449015617370605,8.449015617370605,8.449015617370605,8.449015617370605
1996-06-19,8.448310852050781,8.448310852050781,8.448310852050781,8.448310852050781,8.448310852050781,8.448310852050781,8.448310852050781
1996-06-20,8.447626113891602,8.447626113891602,8.447626113891602,8.447626113891602,8.447626113891602,8.447626113891602,8.447626113891602
1996-06-21,8.446999549865723,8.446999549865723,8.446999549865723,8.446999549865723,8.446999549865723,8.446999549865723,8.446999549865723
1996-06-22,8.446422576904297,8.446422576904297,8.446422576904297,8.446422576904297,8.446422576904297,8.446422576904297,8.446422576904297
1996-06-23,8.445894241333008,8.445894241333008,8.445894241333008,8.445894241333008,8.445894241333008,8.445894241333008,8.445894241333008
1996-06-24,8.445428848266602,8.445428848266602,8.445428848266602,8.445428848266602,8.445428848266602,8.445428848266602,8.445428848266602
1996-06-25,8.44503402709961,8.44503402709961,8.44503402709961,8.44503402709961,8.44503402709961,8.44503402709961,8.44503402709961
1996-06-26,8.444708824157715,8.444708824157715,8.444708824157715,8.444708824157715,8.444708824157715,8.444708824157715,8.444708824157715
1996-06-27,8.444435119628906,8.444435119628906,8.444435119628906,8.444435119628906,8.444435119628906,8.444435119628906,8.444435119628906
1996-06-28,8.444169044494629,8.444169044494629,8.444169044494629,8.444169044494629,8.444169044494629,8.444169044494629,8.444169044494629
1996-06-29,8.443916320800781,8.443916320800781,8.443916320800781,8.443916320800781,8.443916320800781,8.443916320800781,8.443916320800781
1996-06-30,8.443689346313477,8.443689346313477,8.443689346313477,8.443689346313477,8.443689346313477,8.443689346313477,8.443689346313477
1996-07-01,8.443496704101562,8.443496704101562,8.443496704101562,8.443496704101562,8.443496704101562,8.443496704101562,8.443496704101562
1996-07-02,8.443330764770508,8.443330764770508,8.443330764770508,8.443330764770508,8.443330764770508,8.443330764770508,8.443330764770508
1996-07-03,8.443177223205566,8.443177223205566,8.443177223205566,8.443177223205566,8.443177223205566,8.443177223205566,8.443177223205566
1996-07-04,8.443017959594727,8.443017959594727,8.443017959594727,8.443017959594727,8.443017959594727,8.443017959594727,8.443017959594727
1996-07-05,8.442859649658203,8.442859649658203,8.442859649658203,8.442859649658203,8.442859649658203,8.442859649658203,8.442859649658203
1996-07-06,8.442705154418945,8.442705154418945,8.442705154418945,8.442705154418945,8.442705154418945,8.442705154418945,8.442705154418945
1996-07-07,8.44256591796875,8.44256591796875,8.44256591796875,8.44256591796875,8.44256591796875,8.44256591796875,8.44256591796875
1996-07-08,8.442449569702148,8.442449569702148,8.442449569702148,8.442449569702148,8.442449569702148,8.442449569702148,8.442449569702148
1996-07-09,8.442331314086914,8.442331314086914,8.442331314086914,8.442331314086914,8.442331314086914,8.442331314086914,8.442331314086914
1996-07-10,8.442209243774414,8.442209243774414,8.442209243774414,8.442209243774414,8.442209243774414,8.442209243774414,8.442209243774414
1996-07-11,8.442096710205078,8.442096710205078,8.442096710205078,8.442096710205078,8.442096710205078,8.442096710205078,8.442096710205078
1996-07-12,8.442001342773438,8.442001342773438,8.442001342773438,8.442001342773438,8.442001342773438,8.442001342773438,8.442001342773438
1996-07-13,8.441890716552734,8.441890716552734,8.441890716552734,8.441890716552734,8.441890716552734,8.441890716552734,8.441890716552734
1996-07-14,8.441770553588867,8.441770553588867,8.441770553588867,8.441770553588867,8.441770553588867,8.441770553588867,8.441770553588867
1996-07-15,8.44166374206543,8.44166374206543,8.44166374206543,8.44166374206543,8.44166374206543,8.44166374206543,8.44166374206543
1996-07-16,8.441587448120117,8.441587448120117,8.441587448120117,8.441587448120117,8.441587448120117,8.441587448120117,8.441587448120117
1996-07-17,8.441493034362793,8.441493034362793,8.441493034362793,8.441493034362793,8.441493034362793,8.441493034362793,8.441493034362793
1996-07-18,8.441364288330078,8.441364288330078,8.441364288330078,8.441364288330078,8.441364288330078,8.441364288330078,8.441364288330078
1996-07-19,8.441201210021973,8.441201210021973,8.441201210021973,8.441201210021973,8.441201210021973,8.441201210021973,8.441201210021973
1996-07-20,8.441025733947754,8.441025733947754,8.441025733947754,8.441025733947754,8.441025733947754,8.441025733947754,8.441025733947754
1996-07-21,8.44083309173584,8.44083309173584,8.44083309173584,8.44083309173584,8.44083309173584,8.44083309173584,8.44083309173584
1996-07-22,8.440605163574219,8.440605163574219,8.440605163574219,8.440605163574219,8.440605163574219,8.440605163574219,8.440605163574219
1996-07-23,8.440338134765625,8.440338134765625,8.440338134765625,8.440338134765625,8.440338134765625,8.440338134765625,8.440338134765625
1996-07-24,8.440044403076172,8.440044403076172,8.440044403076172,8.440044403076172,8.440044403076172,8.440044403076172,8.440044403076172
1996-07-25,8.439760208129883,8.439760208129883,8.439760208129883,8.439760208129883,8.439760208129883,8.439760208129883,8.439760208129883
1996-07-26,8.439526557922363,8.439526557922363,8.439526557922363,8.439526557922363,8.439526557922363,8.439526557922363,8.439526557922363
1996-07-27,8.439350128173828,8.439350128173828,8.439350128173828,8.439350128173828,8.439350128173828,8.439350128173828,8.439350128173828
1996-07-28,8.439188957214355,8.439188957214355,8.439188957214355,8.439188957214355,8.439188957214355,8.439188957214355,8.439188957214355
1996-07-29,8.439047813415527,8.439047813415527,8.439047813415527,8.439047813415527,8.439047813415527,8.439047813415527,8.439047813415527
1996-07-30,8.438908576965332,8.438908576965332,8.438908576965332,8.438908576965332,8.438908576965332,8.438908576965332,8.438908576965332
1996-07-31,8.438774108886719,8.438774108886719,8.438774108886719,8.438774108886719,8.438774108886719,8.438774108886719,8.438774108886719
1996-08-01,8.438655853271484,8.438655853271484,8.438655853271484,8.438655853271484,8.438655853271484,8.438655853271484,8.438655853271484
1996-08-02,8.438572883605957,8.438572883605957,8.438572883605957,8.438572883605957,8.438572883605957,8.438572883605957,8.438572883605957
1996-08-03,8.43851089477539,8.43851089477539,8.43851089477539,8.43851089477539,8.43851089477539,8.43851089477539,8.43851089477539
1996-08-04,8.438441276550293,8.438441276550293,8.438441276550293,8.438441276550293,8.438441276550293,8.438441276550293,8.438441276550293
1996-08-05,8.438359260559082,8.438359260559082,8.438359260559082,8.438359260559082,8.438359260559082,8.438359260559082,8.438359260559082
1996-08-06,8.438249588012695,8.438249588012695,8.438249588012695,8.438249588012695,8.438249588012695,8.438249588012695,8.438249588012695
1996-08-07,8.43810749053955,8.43810749053955,8.43810749053955,8.43810749053955,8.43810749053955,8.43810749053955,8.43810749053955
1996-08-08,8.437982559204102,8.437982559204102,8.437982559204102,8.437982559204102,8.437982559204102,8.437982559204102,8.437982559204102
1996-08-09,8.43790054321289,8.43790054321289,8.43790054321289,8.43790054321289,8.43790054321289,8.43790054321289,8.43790054321289
1996-08-10,8.437824249267578,8.437824249267578,8.437824249267578,8.437824249267578,8.437824249267578,8.437824249267578,8.437824249267578
1996-08-11,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316
1996-08-12,8.437686920166016,8.437686920166016,8.437686920166016,8.437686920166016,8.437686920166016,8.437686920166016,8.437686920166016
1996-08-13,8.437652587890625,8.437652587890625,8.437652587890625,8.437652587890625,8.437652587890625,8.437652587890625,8.437652587890625
1996-08-14,8.437657356262207,8.437657356262207,8.437657356262207,8.437657356262207,8.437657356262207,8.437657356262207,8.437657356262207
1996-08-15,8.43769359588623,8.43769359588623,8.43769359588623,8.43769359588623,8.43769359588623,8.43769359588623,8.43769359588623
1996-08-16,8.437751770019531,8.437751770019531,8.437751770019531,8.437751770019531,8.437751770019531,8.437751770019531,8.437751770019531
1996-08-17,8.437814712524414,8.437814712524414,8.437814712524414,8.437814712524414,8.437814712524414,8.437814712524414,8.437814712524414
1996-08-18,8.437883377075195,8.437883377075195,8.437883377075195,8.437883377075195,8.437883377075195,8.437883377075195,8.437883377075195
1996-08-19,8.437933921813965,8.437933921813965,8.437933921813965,8.437933921813965,8.437933921813965,8.437933921813965,8.437933921813965
1996-08-20,8.437947273254395,8.437947273254395,8.437947273254395,8.437947273254395,8.437947273254395,8.437947273254395,8.437947273254395
1996-08-21,8.437919616699219,8.437919616699219,8.437919616699219,8.437919616699219,8.437919616699219,8.437919616699219,8.437919616699219
1996-08-22,8.437867164611816,8.437867164611816,8.437867164611816,8.437867164611816,8.437867164611816,8.437867164611816,8.437867164611816
1996-08-23,8.437835693359375,8.437835693359375,8.437835693359375,8.437835693359375,8.437835693359375,8.437835693359375,8.437835693359375
1996-08-24,8.43780517578125,8.43780517578125,8.43780517578125,8.43780517578125,8.43780517578125,8.43780517578125,8.43780517578125
1996-08-25,8.437774658203125,8.437774658203125,8.437774658203125,8.437774658203125,8.437774658203125,8.437774658203125,8.437774658203125
1996-08-26,8.437752723693848,8.437752723693848,8.437752723693848,8.437752723693848,8.437752723693848,8.437752723693848,8.437752723693848
1996-08-27,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316,8.437745094299316
1996-08-28,8.437744140625,8.437744140625,8.437744140625,8.437744140625,8.437744140625,8.437744140625,8.437744140625
1996-08-29,8.437760353088379,8.437760353088379,8.437760353088379,8.437760353088379,8.437760353088379,8.437760353088379,8.437760353088379
1996-08-30,8.437812805175781,8.437812805175781,8.437812805175781,8.437812805175781,8.437812805175781,8.437812805175781,8.437812805175781
1996-08-31,8.437904357910156,8.437904357910156,8.437904357910156,8.437904357910156,8.437904357910156,8.437904357910156,8.437904357910156
1996-09-01,8.43802547454834,8.43802547454834,8.43802547454834,8.43802547454834,8.43802547454834,8.43802547454834,8.43802547454834
1996-09-02,8.438159942626953,8.438159942626953,8.438159942626953,8.438159942626953,8.438159942626953,8.438159942626953,8.438159942626953
1996-09-03,8.4382963180542,8.4382963180542,8.4382963180542,8.4382963180542,8.4382963180542,8.4382963180542,8.4382963180542
1996-09-04,8.438416481018066,8.438416481018066,8.438416481018066,8.438416481018066,8.438416481018066,8.438416481018066,8.438416481018066
1996-09-05,8.438511848449707,8.438511848449707,8.438511848449707,8.438511848449707,8.438511848449707,8.438511848449707,8.438511848449707
1996-09-06,8.438604354858398,8.438604354858398,8.438604354858398,8.438604354858398,8.438604354858398,8.438604354858398,8.438604354858398
1996-09-07,8.438679695129395,8.438679695129395,8.438679695129395,8.438679695129395,8.438679695129395,8.438679695129395,8.438679695129395
1996-09-08,8.438737869262695,8.438737869262695,8.438737869262695,8.438737869262695,8.438737869262695,8.438737869262695,8.438737869262695
1996-09-09,8.438786506652832,8.438786506652832,8.438786506652832,8.438786506652832,8.438786506652832,8.438786506652832,8.438786506652832
1996-09-10,8.438835144042969,8.438835144042969,8.438835144042969,8.438835144042969,8.438835144042969,8.438835144042969,8.438835144042969
1996-09-11,8.438886642456055,8.438886642456055,8.438886642456055,8.438886642456055,8.438886642456055,8.438886642456055,8.438886642456055
1996-09-12,8.438965797424316,8.438965797424316,8.438965797424316,8.438965797424316,8.438965797424316,8.438965797424316,8.438965797424316
1996-09-13,8.439083099365234,8.439083099365234,8.439083099365234,8.439083099365234,8.439083099365234,8.439083099365234,8.439083099365234
1996-09-14,8.43921947479248,8.43921947479248,8.43921947479248,8.43921947479248,8.43921947479248,8.43921947479248,8.43921947479248
1996-09-15,8.439373016357422,8.439373016357422,8.439373016357422,8.439373016357422,8.439373016357422,8.439373016357422,8.439373016357422
1996-09-16,8.439539909362793,8.439539909362793,8.439539909362793,8.439539909362793,8.439539909362793,8.439539909362793,8.439539909362793
1996-09-17,8.439719200134277,8.439719200134277,8.439719200134277,8.439719200134277,8.439719200134277,8.439719200134277,8.439719200134277
1996-09-18,8.439892768859863,8.439892768859863,8.439892768859863,8.439892768859863,8.439892768859863,8.439892768859863,8.439892768859863
1996-09-19,8.44005012512207,8.44005012512207,8.44005012512207,8.44005012512207,8.44005012512207,8.44005012512207,8.44005012512207
1996-09-20,8.440205574035645,8.440205574035645,8.440205574035645,8.440205574035645,8.440205574035645,8.440205574035645,8.440205574035645
1996-09-21,8.4403657913208,8.4403657913208,8.4403657913208,8.4403657913208,8.4403657913208,8.4403657913208,8.4403657913208
1996-09-22,8.440531730651855,8.440531730651855,8.440531730651855,8.440531730651855,8.440531730651855,8.440531730651855,8.440531730651855
1996-09-23,8.440709114074707,8.440709114074707,8.440709114074707,8.440709114074707,8.440709114074707,8.440709114074707,8.440709114074707
1996-09-24,8.440921783447266,8.440921783447266,8.440921783447266,8.440921783447266,8.440921783447266,8.440921783447266,8.440921783447266
1996-09-25,8.441169738769531,8.441169738769531,8.441169738769531,8.441169738769531,8.441169738769531,8.441169738769531,8.441169738769531
1996-09-26,8.441425323486328,8.441425323486328,8.441425323486328,8.441425323486328,8.441425323486328,8.441425323486328,8.441425323486328
1996-09-27,8.441675186157227,8.441675186157227,8.441675186157227,8.441675186157227,8.441675186157227,8.441675186157227,8.441675186157227
1996-09-28,8.441914558410645,8.441914558410645,8.441914558410645,8.441914558410645,8.441914558410645,8.441914558410645,8.441914558410645
1996-09-29,8.442150115966797,8.442150115966797,8.442150115966797,8.442150115966797,8.442150115966797,8.442150115966797,8.442150115966797
1996-09-30,8.44239616394043,8.44239616394043,8.44239616394043,8.44239616394043,8.44239616394043,8.44239616394043,8.44239616394043
1996-10-01,8.442665100097656,8.442665100097656,8.442665100097656,8.442665100097656,8.442665100097656,8.442665100097656,8.442665100097656
1996-10-02,8.442949295043945,8.442949295043945,8.442949295043945,8.442949295043945,8.442949295043945,8.442949295043945,8.442949295043945
1996-10-03,8.443245887756348,8.443245887756348,8.443245887756348,8.443245887756348,8.443245887756348,8.443245887756348,8.443245887756348
1996-10-04,8.443530082702637,8.443530082702637,8.443530082702637,8.443530082702637,8.443530082702637,8.443530082702637,8.443530082702637
1996-10-05,8.44379997253418,8.44379997253418,8.44379997253418,8.44379997253418,8.44379997253418,8.44379997253418,8.44379997253418
1996-10-06,8.44405746459961,8.44405746459961,8.44405746459961,8.44405746459961,8.44405746459961,8.44405746459961,8.44405746459961
1996-10-07,8.444307327270508,8.444307327270508,8.444307327270508,8.444307327270508,8.444307327270508,8.444307327270508,8.444307327270508
1996-10-08,8.444548606872559,8.444548606872559,8.444548606872559,8.444548606872559,8.444548606872559,8.444548606872559,8.444548606872559
1996-10-09,8.44477653503418,8.44477653503418,8.44477653503418,8.44477653503418,8.44477653503418,8.44477653503418,8.44477653503418
1996-10-10,8.445005416870117,8.445005416870117,8.445005416870117,8.445005416870117,8.445005416870117,8.445005416870117,8.445005416870117
1996-10-11,8.4452543258667,8.4452543258667,8.4452543258667,8.4452543258667,8.4452543258667,8.4452543258667,8.4452543258667
1996-10-12,8.44551944732666,8.44551944732666,8.44551944732666,8.44551944732666,8.44551944732666,8.44551944732666,8.44551944732666
1996-10-13,8.445796966552734,8.445796966552734,8.445796966552734,8.445796966552734,8.445796966552734,8.445796966552734,8.445796966552734
1996-10-14,8.446088790893555,8.446088790893555,8.446088790893555,8.446088790893555,8.446088790893555,8.446088790893555,8.446088790893555
1996-10-15,8.446372985839844,8.446372985839844,8.446372985839844,8.446372985839844,8.446372985839844,8.446372985839844,8.446372985839844
1996-10-16,8.446643829345703,8.446643829345703,8.446643829345703,8.446643829345703,8.446643829345703,8.446643829345703,8.446643829345703
1996-10-17,8.446918487548828,8.446918487548828,8.446918487548828,8.446918487548828,8.446918487548828,8.446918487548828,8.446918487548828
1996-10-18,8.447195053100586,8.447195053100586,8.447195053100586,8.447195053100586,8.447195053100586,8.447195053100586,8.447195053100586
1996-10-19,8.447468757629395,8.447468757629395,8.447468757629395,8.447468757629395,8.447468757629395,8.447468757629395,8.447468757629395
1996-10-20,8.447742462158203,8.447742462158203,8.447742462158203,8.447742462158203,8.447742462158203,8.447742462158203,8.447742462158203
1996-10-21,8.448017120361328,8.448017120361328,8.448017120361328,8.448017120361328,8.448017120361328,8.448017120361328,8.448017120361328
1996-10-22,8.448305130004883,8.448305130004883,8.448305130004883,8.448305130004883,8.448305130004883,8.448305130004883,8.448305130004883
1996-10-23,8.448603630065918,8.448603630065918,8.448603630065918,8.448603630065918,8.448603630065918,8.448603630065918,8.448603630065918
1996-10-24,8.44890308380127,8.44890308380127,8.44890308380127,8.44890308380127,8.44890308380127,8.44890308380127,8.44890308380127
1996-10-25,8.449193954467773,8.449193954467773,8.449193954467773,8.449193954467773,8.449193954467773,8.449193954467773,8.449193954467773
1996-10-26,8.449478149414062,8.449478149414062,8.449478149414062,8.449478149414062,8.449478149414062,8.449478149414062,8.449478149414062
1996-10-27,8.449766159057617,8.449766159057617,8.449766159057617,8.449766159057617,8.449766159057617,8.449766159057617,8.449766159057617
1996-10-28,8.450058937072754,8.450058937072754,8.450058937072754,8.450058937072754,8.450058937072754,8.450058937072754,8.450058937072754
1996-10-29,8.45036792755127,8.45036792755127,8.45036792755127,8.45036792755127,8.45036792755127,8.45036792755127,8.45036792755127
1996-10-30,8.45069408416748,8.45069408416748,8.45069408416748,8.45069408416748,8.45069408416748,8.45069408416748,8.45069408416748
1996-10-31,8.451030731201172,8.451030731201172,8.451030731201172,8.451030731201172,8.451030731201172,8.451030731201172,8.451030731201172
1996-11-01,8.451377868652344,8.451377868652344,8.451377868652344,8.451377868652344,8.451377868652344,8.451377868652344,8.451377868652344
1996-11-02,8.451741218566895,8.451741218566895,8.451741218566895,8.451741218566895,8.451741218566895,8.451741218566895,8.451741218566895
1996-11-03,8.452119827270508,8.452119827270508,8.452119827270508,8.452119827270508,8.452119827270508,8.452119827270508,8.452119827270508
1996-11-04,8.45252513885498,8.45252513885498,8.45252513885498,8.45252513885498,8.45252513885498,8.45252513885498,8.45252513885498
1996-11-05,8.45297908782959,8.45297908782959,8.45297908782959,8.45297908782959,8.45297908782959,8.45297908782959,8.45297908782959
1996-11-06,8.453536987304688,8.453536987304688,8.453536987304688,8.453536987304688,8.453536987304688,8.453536987304688,8.453536987304688
1996-11-07,8.454349517822266,8.454349517822266,8.454349517822266,8.454349517822266,8.454349517822266,8.454349517822266,8.454349517822266
1996-11-08,8.455904006958008,8.455904006958008,8.455904006958008,8.455904006958008,8.455904006958008,8.455904006958008,8.455904006958008
1996-11-09,8.45949649810791,8.45949649810791,8.45949649810791,8.45949649810791,8.45949649810791,8.45949649810791,8.45949649810791
1996-11-10,8.468799591064453,8.468799591064453,8.468799591064453,8.468799591064453,8.468799591064453,8.468799591064453,8.468799591064453
1996-11-11,8.488393783569336,8.488393783569336,8.488393783569336,8.488393783569336,8.488393783569336,8.488393783569336,8.488393783569336
1996-11-12,8.510348320007324,8.510348320007324,8.510348320007324,8.510348320007324,8.510348320007324,8.510348320007324,8.510348320007324
1996-11-13,8.530914306640625,8.530914306640625,8.530914306640625,8.530914306640625,8.530914306640625,8.530914306640625,8.530914306640625
1996-11-14,8.550562858581543,8.550562858581543,8.550562858581543,8.550562858581543,8.550562858581543,8.550562858581543,8.550562858581543
1996-11-15,8.569730758666992,8.569730758666992,8.569730758666992,8.569730758666992,8.569730758666992,8.569730758666992,8.569730758666992
1996-11-16,8.58678150177002,8.58678150177002,8.58678150177002,8.58678150177002,8.58678150177002,8.58678150177002,8.58678150177002
1996-11-17,8.600418090820312,8.600418090820312,8.600418090820312,8.600418090820312,8.600418090820312,8.600418090820312,8.600418090820312
1996-11-18,8.611163139343262,8.611163139343262,8.611163139343262,8.611163139343262,8.611163139343262,8.611163139343262,8.611163139343262
1996-11-19,8.619488716125488,8.619488716125488,8.619488716125488,8.619488716125488,8.619488716125488,8.619488716125488,8.619488716125488
1996-11-20,8.6257963180542,8.6257963180542,8.6257963180542,8.6257963180542,8.6257963180542,8.6257963180542,8.6257963180542
1996-11-21,8.630375862121582,8.630375862121582,8.630375862121582,8.630375862121582,8.630375862121582,8.630375862121582,8.630375862121582
1996-11-22,8.633783340454102,8.633783340454102,8.633783340454102,8.633783340454102,8.633783340454102,8.633783340454102,8.633783340454102
1996-11-23,8.636899948120117,8.636899948120117,8.636899948120117,8.636899948120117,8.636899948120117,8.636899948120117,8.636899948120117
1996-11-24,8.641141891479492,8.641141891479492,8.641141891479492,8.641141891479492,8.641141891479492,8.641141891479492,8.641141891479492
1996-11-25,8.646980285644531,8.646980285644531,8.646980285644531,8.646980285644531,8.646980285644531,8.646980285644531,8.646980285644531
1996-11-26,8.653454780578613,8.653454780578613,8.653454780578613,8.653454780578613,8.653454780578613,8.653454780578613,8.653454780578613
